,adjclose,close,date,high,low,open,volume
0,65.93826293945312,67.0,1478529000,67.33000183105469,66.6500015258789,66.8499984741211,4012100
1,66.00714874267578,67.06999969482422,1478615400,67.26000213623047,66.30999755859375,66.79000091552734,3947700
2,67.65069580078125,68.73999786376953,1478701800,69.0,67.05999755859375,67.16000366210938,9319100
3,68.99897766113281,70.11000061035156,1478788200,70.4000015258789,69.05000305175781,69.23999786376953,9418700
4,69.38279724121094,70.5,1478874600,70.58999633789062,69.6500015258789,69.97000122070312,4656100
5,71.27236938476562,72.41999816894531,1479133800,72.68000030517578,70.62999725341797,70.80000305175781,8026400
6,71.32157897949219,72.47000122070312,1479220200,72.4800033569336,71.23999786376953,72.12999725341797,4431200
7,70.54410552978516,71.68000030517578,1479306600,72.4000015258789,71.27999877929688,71.94999694824219,4469200
8,70.64250946044922,71.77999877929688,1479393000,72.0,71.31999969482422,71.36000061035156,3797400
9,69.8748779296875,71.0,1479479400,71.5999984741211,70.7699966430664,71.52999877929688,5430600
10,70.40631866455078,71.54000091552734,1479738600,71.66999816894531,70.95999908447266,71.30999755859375,3368200
11,70.5834732055664,71.72000122070312,1479825000,71.87999725341797,70.87000274658203,71.81999969482422,4086200
12,71.72508239746094,72.87999725341797,1479911400,72.91999816894531,71.51000213623047,71.94000244140625,4661400
13,71.70539855957031,72.86000061035156,1480084200,73.18000030517578,72.45999908447266,72.97000122070312,1900400
14,70.9869613647461,72.12999725341797,1480343400,72.7699966430664,71.97000122070312,72.52999877929688,4467700
15,70.35710906982422,71.48999786376953,1480429800,72.26000213623047,71.38999938964844,72.19999694824219,3814800
16,70.89839172363281,72.04000091552734,1480516200,72.33000183105469,71.77999877929688,72.0,4812500
17,71.38063049316406,72.52999877929688,1480602600,72.7699966430664,71.77999877929688,72.44999694824219,4298200
18,70.72125244140625,71.86000061035156,1480689000,72.66000366210938,71.43000030517578,72.5199966430664,2959100
19,70.8885498046875,72.02999877929688,1480948200,72.63999938964844,71.98999786376953,72.33000183105469,3929100
20,71.16410827636719,72.30999755859375,1481034600,72.73999786376953,72.08000183105469,72.47000122070312,3843900
21,73.11273956298828,74.29000091552734,1481121000,74.72000122070312,72.2300033569336,72.47000122070312,5801500
22,73.72291564941406,74.91000366210938,1481207400,75.19999694824219,73.98999786376953,74.80000305175781,3415800
23,73.58513641357422,74.7699966430664,1481293800,74.91000366210938,74.29000091552734,74.83999633789062,2566900
24,72.41398620605469,73.58000183105469,1481553000,74.69999694824219,73.1500015258789,74.69999694824219,3654900
25,72.66986846923828,73.83999633789062,1481639400,74.2300033569336,73.11000061035156,73.66999816894531,2892900
26,72.89622497558594,74.06999969482422,1481725800,75.7300033569336,73.23999786376953,73.52999877929688,5415800
27,73.75244140625,74.94000244140625,1481812200,75.73999786376953,74.33999633789062,74.54000091552734,4061600
28,73.81148529052734,75.0,1481898600,75.37999725341797,74.58000183105469,75.29000091552734,7424000
29,73.36861419677734,74.55000305175781,1482157800,75.12999725341797,74.13999938964844,74.68000030517578,3076600
30,73.87053680419922,75.05999755859375,1482244200,75.5,74.52999877929688,75.0,3244900
31,74.12641906738281,75.31999969482422,1482330600,75.56999969482422,74.69000244140625,75.11000061035156,3244500
32,73.39814758300781,74.58000183105469,1482417000,75.37000274658203,74.5,75.0,2865200
33,73.78196716308594,74.97000122070312,1482503400,75.23999786376953,74.73999786376953,74.73999786376953,1950400
34,73.79180145263672,74.9800033569336,1482849000,75.11000061035156,74.79000091552734,75.0999984741211,2049400
35,73.19147491455078,74.37000274658203,1482935400,75.37999725341797,74.1500015258789,75.02999877929688,2517300
36,72.74859619140625,73.91999816894531,1483021800,74.68000030517578,73.5,74.2699966430664,2568000
37,72.90606689453125,74.08000183105469,1483108200,74.33999633789062,73.83999633789062,73.95999908447266,3378800
38,74.15593719482422,75.3499984741211,1483453800,75.75,74.73999786376953,74.88999938964844,5853900
39,75.37162017822266,76.26000213623047,1483540200,76.55000305175781,75.05999755859375,75.26000213623047,4635800
40,74.44256591796875,75.31999969482422,1483626600,76.18000030517578,74.81999969482422,76.0,3383000
41,74.59081268310547,75.47000122070312,1483713000,75.91999816894531,75.05999755859375,75.4000015258789,3089600
42,74.97627258300781,75.86000061035156,1483972200,76.5,75.52999877929688,76.13999938964844,4800900
43,75.75707244873047,76.6500015258789,1484058600,78.0,76.12000274658203,76.5199966430664,9561400
44,76.01404571533203,76.91000366210938,1484145000,77.44000244140625,76.0999984741211,76.66999816894531,4500200
45,75.98439025878906,76.87999725341797,1484231400,76.94999694824219,75.83999633789062,76.83000183105469,4056700
46,75.72742462158203,76.62000274658203,1484317800,77.62999725341797,76.41000366210938,76.93000030517578,3454300
47,75.70765686035156,76.5999984741211,1484663400,77.69999694824219,76.47000122070312,77.4000015258789,6431600
48,76.58728790283203,77.48999786376953,1484749800,77.61000061035156,76.51000213623047,77.11000061035156,5988400
49,75.7966079711914,76.69000244140625,1484836200,77.77999877929688,76.61000061035156,77.61000061035156,8111400
50,75.31230926513672,76.19999694824219,1484922600,76.91000366210938,75.38999938964844,75.98999786376953,8465900
51,75.08499145507812,75.97000122070312,1485181800,76.4800033569336,75.7300033569336,75.91999816894531,4444300
52,76.52798461914062,77.43000030517578,1485268200,77.66000366210938,76.08999633789062,76.33000183105469,4024300
53,75.99427032470703,76.88999938964844,1485354600,78.0199966430664,76.4000015258789,78.0,5278300
54,76.0338134765625,76.93000030517578,1485441000,77.45999908447266,76.62999725341797,76.94999694824219,3344900
55,75.95474243164062,76.8499984741211,1485527400,77.30000305175781,76.54000091552734,77.0,3530900
56,76.37973022460938,77.27999877929688,1485786600,77.31999969482422,76.54000091552734,76.83000183105469,5344500
57,75.4902114868164,76.37999725341797,1485873000,77.25,75.97000122070312,76.86000061035156,5568100
58,75.86579132080078,76.76000213623047,1485959400,77.44000244140625,76.58000183105469,76.8499984741211,3916800
59,75.61870574951172,76.51000213623047,1486045800,76.88999938964844,76.05999755859375,76.2300033569336,3655500
60,77.1308822631836,78.04000091552734,1486132200,78.41999816894531,76.91000366210938,77.13999938964844,5235800
61,76.91344451904297,77.81999969482422,1486391400,78.41000366210938,77.4800033569336,77.72000122070312,3229500
62,76.81460571289062,77.72000122070312,1486477800,78.37999725341797,77.5199966430664,78.05999755859375,2060200
63,76.8936767578125,77.80000305175781,1486564200,77.94000244140625,77.08000183105469,77.54000091552734,2223100
64,77.26924896240234,78.18000030517578,1486650600,78.37000274658203,77.66999816894531,77.80000305175781,3031800
65,77.56575012207031,78.4800033569336,1486737000,78.69000244140625,78.2300033569336,78.5,2191200
66,77.9907455444336,78.91000366210938,1486996200,79.18000030517578,78.4800033569336,78.81999969482422,3317100
67,78.48491668701172,79.41000366210938,1487082600,79.44999694824219,78.66999816894531,79.0,3500800
68,78.67269897460938,79.5999984741211,1487169000,80.0999984741211,78.66999816894531,79.79000091552734,5704100
69,78.58374786376953,79.51000213623047,1487255400,79.5999984741211,78.91999816894531,79.45999908447266,4295000
70,78.78141784667969,79.70999908447266,1487341800,79.77999877929688,78.9000015258789,79.22000122070312,2690300
71,79.03839111328125,79.97000122070312,1487687400,80.44999694824219,79.63999938964844,79.91999816894531,3505500
72,78.92967224121094,79.86000061035156,1487773800,79.97000122070312,79.38999938964844,79.83000183105469,2943000
73,79.11746215820312,80.05000305175781,1487860200,80.44999694824219,79.7699966430664,79.87000274658203,3339500
74,78.83084106445312,79.76000213623047,1487946600,79.88999938964844,79.26000213623047,79.76000213623047,3932300
75,79.23605346679688,80.16999816894531,1488205800,80.30999755859375,79.58999633789062,79.75,2619400
76,79.12733459472656,80.05999755859375,1488292200,80.48999786376953,79.7699966430664,80.12000274658203,4415300
77,80.96566772460938,81.91999816894531,1488378600,82.0,81.0199966430664,81.05000305175781,4746400
78,79.16687774658203,80.0999984741211,1488465000,81.66000366210938,80.05999755859375,81.66000366210938,4409800
79,78.9494400024414,79.87999725341797,1488551400,80.66000366210938,79.81999969482422,80.0999984741211,4579600
80,78.57386016845703,79.5,1488810600,79.68000030517578,79.08999633789062,79.5,3670300
81,78.6529312133789,79.58000183105469,1488897000,80.0199966430664,79.33000183105469,79.7699966430664,4433500
82,78.11922454833984,79.04000091552734,1488983400,80.37000274658203,78.97000122070312,80.0,4326800
83,78.3761978149414,79.30000305175781,1489069800,79.69999694824219,78.80999755859375,79.19000244140625,4573500
84,78.45526123046875,79.37999725341797,1489156200,79.45999908447266,78.87999725341797,79.37999725341797,3762800
85,78.28724670410156,79.20999908447266,1489411800,79.54000091552734,79.05999755859375,79.37999725341797,3664300
86,78.76165771484375,79.69000244140625,1489498200,79.80000305175781,78.83000183105469,78.95999908447266,3321400
87,78.30701446533203,79.2300033569336,1489584600,79.88999938964844,78.98999786376953,79.8499984741211,4337200
88,78.8407211303711,79.7699966430664,1489671000,80.0999984741211,79.38999938964844,79.47000122070312,3474800
89,78.32677459716797,79.25,1489757400,79.95999908447266,78.9800033569336,79.91999816894531,6672600
90,77.93143463134766,78.8499984741211,1490016600,79.5999984741211,78.83000183105469,79.1500015258789,3099500
91,76.62681579589844,77.52999877929688,1490103000,79.12999725341797,77.31999969482422,78.93000030517578,6804000
92,76.76519012451172,77.66999816894531,1490189400,78.18000030517578,77.05999755859375,77.43000030517578,4877300
93,76.9332046508789,77.83999633789062,1490275800,78.4000015258789,77.51000213623047,77.56999969482422,4082900
94,77.28900909423828,78.19999694824219,1490362200,78.83999633789062,77.87000274658203,78.11000061035156,4726800
95,76.69600677490234,77.5999984741211,1490621400,77.81999969482422,76.66999816894531,77.20999908447266,3835300
96,77.723876953125,78.63999938964844,1490707800,78.86000061035156,77.38999938964844,77.51000213623047,4235900
97,77.33842468261719,78.25,1490794200,79.33999633789062,78.13999938964844,78.44999694824219,2913600
98,78.28724670410156,79.20999908447266,1490880600,79.30000305175781,78.08999633789062,78.19999694824219,2924100
99,78.18840789794922,79.11000061035156,1490967000,79.43000030517578,78.80000305175781,78.93000030517578,5228400
100,77.6744613647461,78.58999633789062,1491226200,79.18000030517578,77.97000122070312,79.16999816894531,3022700
101,77.34831237792969,78.26000213623047,1491312600,78.61000061035156,78.1500015258789,78.48999786376953,2563700
102,77.16968536376953,77.76000213623047,1491399000,79.02999877929688,77.66000366210938,78.58999633789062,2858400
103,77.3284683227539,77.91999816894531,1491485400,78.30000305175781,77.1500015258789,77.76000213623047,2914800
104,77.17960357666016,77.7699966430664,1491571800,78.23999786376953,77.37000274658203,77.4800033569336,2203000
105,76.90172576904297,77.48999786376953,1491831000,78.11000061035156,77.36000061035156,77.91999816894531,2217100
106,76.67347717285156,77.26000213623047,1491917400,77.56999969482422,76.69000244140625,77.52999877929688,4642300
107,76.0978775024414,76.68000030517578,1492003800,77.4800033569336,76.58000183105469,77.38999938964844,3055800
108,75.22456359863281,75.80000305175781,1492090200,76.80999755859375,75.69999694824219,76.33000183105469,3666600
109,76.08795166015625,76.66999816894531,1492435800,76.70999908447266,75.62999725341797,75.83000183105469,4160800
110,75.21463775634766,75.79000091552734,1492522200,76.48999786376953,75.52999877929688,76.44999694824219,3845900
111,74.9764633178711,75.55000305175781,1492608600,76.29000091552734,75.51000213623047,76.19000244140625,5283600
112,79.41252136230469,80.0199966430664,1492695000,80.27999877929688,77.45999908447266,77.5,11099300
113,78.98578643798828,79.58999633789062,1492781400,80.47000122070312,79.48999786376953,79.87999725341797,5837800
114,79.8392562866211,80.44999694824219,1493040600,80.91999816894531,80.23999786376953,80.63999938964844,3563200
115,80.01789093017578,80.62999725341797,1493127000,81.4000015258789,80.62999725341797,81.05999755859375,5061300
116,79.90872192382812,80.5199966430664,1493213400,80.91999816894531,80.1500015258789,80.62000274658203,3661600
117,79.72016906738281,80.33000183105469,1493299800,80.87000274658203,80.08000183105469,80.7699966430664,2922700
118,78.64836883544922,79.25,1493386200,80.16999816894531,79.05000305175781,79.94000244140625,5303700
119,78.62852478027344,79.2300033569336,1493645400,79.48999786376953,78.87999725341797,79.22000122070312,3458100
120,78.93616485595703,79.54000091552734,1493731800,79.66000366210938,79.1500015258789,79.1500015258789,3334900
121,78.23155975341797,78.83000183105469,1493818200,79.51000213623047,78.69000244140625,79.2300033569336,3800600
122,77.73535919189453,78.33000183105469,1493904600,79.41999816894531,77.98999786376953,79.2300033569336,3902200
123,77.72543334960938,78.31999969482422,1493991000,78.7300033569336,77.87999725341797,78.61000061035156,2936700
124,77.56664276123047,78.16000366210938,1494250200,78.73999786376953,77.94999694824219,78.5,2608600
125,77.84451293945312,78.44000244140625,1494336600,78.73999786376953,78.08999633789062,78.16000366210938,2570600
126,78.05292510986328,78.6500015258789,1494423000,78.66000366210938,78.13999938964844,78.27999877929688,2396900
127,77.3284683227539,77.91999816894531,1494509400,78.44999694824219,77.25,78.19999694824219,3780600
128,76.90172576904297,77.48999786376953,1494595800,77.80999755859375,77.22000122070312,77.69999694824219,2865800
129,77.73535919189453,78.33000183105469,1494855000,78.62000274658203,77.4800033569336,77.4800033569336,3327000
130,77.536865234375,78.12999725341797,1494941400,78.63999938964844,77.83999633789062,78.5999984741211,2457500
131,75.79023742675781,76.37000274658203,1495027800,78.12999725341797,76.23999786376953,78.12999725341797,4441600
132,75.80015563964844,76.37999725341797,1495114200,76.8499984741211,75.97000122070312,76.2699966430664,3545700
133,76.21697235107422,76.80000305175781,1495200600,77.3499984741211,76.30000305175781,76.55000305175781,3283900
134,76.3956069946289,76.9800033569336,1495459800,77.12000274658203,76.5,76.94999694824219,2800000
135,76.61392974853516,77.19999694824219,1495546200,77.41999816894531,76.81999969482422,77.0199966430664,2239600
136,76.53453826904297,77.12000274658203,1495632600,77.45999908447266,76.93000030517578,77.45999908447266,2091300
137,76.85211181640625,77.44000244140625,1495719000,77.91999816894531,77.26000213623047,77.48999786376953,3185200
138,76.87196350097656,77.45999908447266,1495805400,77.5999984741211,77.0199966430664,77.16999816894531,1858800
139,76.5047607421875,77.08999633789062,1496151000,77.41999816894531,76.98999786376953,77.23999786376953,2073000
140,76.35591125488281,76.94000244140625,1496237400,77.11000061035156,75.9800033569336,77.08999633789062,3117100
141,77.68572998046875,78.27999877929688,1496323800,78.37999725341797,76.94999694824219,77.2300033569336,3553400
142,77.89413452148438,78.48999786376953,1496410200,78.73999786376953,77.7699966430664,77.7699966430664,3534800
143,78.37049102783203,78.97000122070312,1496669400,79.19999694824219,78.61000061035156,78.75,2738600
144,78.25140380859375,78.8499984741211,1496755800,78.93000030517578,78.29000091552734,78.45999908447266,2878000
145,79.20410919189453,79.80999755859375,1496842200,80.08999633789062,78.79000091552734,78.91000366210938,4284000
146,79.34304809570312,79.94999694824219,1496928600,80.19999694824219,79.66999816894531,79.80999755859375,4047400
147,79.7003173828125,80.30999755859375,1497015000,80.7300033569336,79.7300033569336,80.38999938964844,3849400
148,79.56138610839844,80.16999816894531,1497274200,80.7300033569336,80.06999969482422,80.3499984741211,3352300
149,79.97819519042969,80.58999633789062,1497360600,80.73999786376953,80.06999969482422,80.19999694824219,3174400
150,80.2262954711914,80.83999633789062,1497447000,80.91999816894531,79.62000274658203,80.11000061035156,4013100
151,80.08735656738281,80.69999694824219,1497533400,81.23999786376953,80.2300033569336,80.37999725341797,2773400
152,80.8316650390625,81.44999694824219,1497619800,81.4800033569336,80.7699966430664,80.86000061035156,5914700
153,81.2583999633789,81.87999725341797,1497879000,81.94000244140625,81.29000091552734,81.55999755859375,3076500
154,81.88362884521484,82.51000213623047,1497965400,82.80999755859375,81.80000305175781,81.9800033569336,3929100
155,81.58589172363281,82.20999908447266,1498051800,82.80000305175781,81.98999786376953,82.5999984741211,2683400
156,81.62559509277344,82.25,1498138200,82.62999725341797,82.05999755859375,82.11000061035156,2312100
157,81.59581756591797,82.22000122070312,1498224600,82.69999694824219,82.05999755859375,82.38999938964844,3785300
158,82.33020782470703,82.95999908447266,1498483800,83.29000091552734,82.44000244140625,82.5,2491600
159,82.44929504394531,83.08000183105469,1498570200,83.5199966430664,83.01000213623047,83.05999755859375,2994500
160,83.33253479003906,83.97000122070312,1498656600,84.2699966430664,83.4000015258789,83.51000213623047,3668500
161,82.9951171875,83.62999725341797,1498743000,85.38999938964844,83.16000366210938,84.91999816894531,5092600
162,83.6004867553711,84.23999786376953,1498829400,84.63999938964844,83.58999633789062,84.08999633789062,3320800
163,84.4539566040039,85.0999984741211,1499088600,85.73999786376953,84.69000244140625,84.69000244140625,2306900
164,84.56352996826172,84.88999938964844,1499261400,85.87999725341797,84.80999755859375,85.22000122070312,3501200
165,83.41795349121094,83.73999786376953,1499347800,84.83999633789062,83.72000122070312,84.66999816894531,3213400
166,84.00569152832031,84.33000183105469,1499434200,84.69000244140625,83.7699966430664,83.93000030517578,2454600
167,83.9758071899414,84.30000305175781,1499693400,84.56999969482422,83.97000122070312,84.12999725341797,2147000
168,83.83634185791016,84.16000366210938,1499779800,84.30999755859375,83.54000091552734,84.2300033569336,2733200
169,84.49380493164062,84.81999969482422,1499866200,84.9800033569336,84.05999755859375,84.27999877929688,4629100
170,85.04169464111328,85.37000274658203,1499952600,85.43000030517578,84.73999786376953,84.93000030517578,3309400
171,84.95203399658203,85.27999877929688,1500039000,85.55999755859375,84.58999633789062,84.8499984741211,3354700
172,84.89226531982422,85.22000122070312,1500298200,85.5199966430664,84.77999877929688,85.12999725341797,2190500
173,85.19110870361328,85.5199966430664,1500384600,85.55999755859375,84.76000213623047,84.95999908447266,2816000
174,85.59953308105469,85.93000030517578,1500471000,85.9800033569336,85.30000305175781,85.76000213623047,5539700
175,85.02176666259766,85.3499984741211,1500557400,85.44999694824219,84.52999877929688,84.94000244140625,5386400
176,85.2608413696289,85.58999633789062,1500643800,86.27999877929688,85.43000030517578,85.79000091552734,3570400
177,84.67311096191406,85.0,1500903000,85.66999816894531,83.86000061035156,85.44999694824219,5389100
178,85.08153533935547,85.41000366210938,1500989400,86.0999984741211,85.08000183105469,85.83999633789062,3255200
179,84.97196197509766,85.30000305175781,1501075800,85.72000122070312,85.16999816894531,85.41000366210938,3038100
180,83.52753448486328,83.8499984741211,1501162200,85.19999694824219,83.33000183105469,85.18000030517578,6119300
181,84.47388458251953,84.80000305175781,1501248600,85.0999984741211,83.62000274658203,83.87999725341797,3321200
182,84.90222930908203,85.2300033569336,1501507800,85.69999694824219,84.83999633789062,85.16999816894531,3079800
183,84.91218566894531,85.23999786376953,1501594200,85.83999633789062,85.13999938964844,85.72000122070312,3148800
184,84.97196197509766,85.30000305175781,1501680600,85.36000061035156,84.97000122070312,85.1500015258789,3252300
185,85.2110366821289,85.54000091552734,1501767000,85.87999725341797,85.13999938964844,85.23999786376953,2381800
186,85.6393814086914,85.97000122070312,1501853400,86.33000183105469,85.83999633789062,85.98999786376953,2840200
187,85.51984405517578,85.8499984741211,1502112600,86.19000244140625,85.68000030517578,86.0999984741211,2089100
188,85.6094970703125,85.94000244140625,1502199000,86.66999816894531,85.41000366210938,85.43000030517578,2922800
189,85.36045837402344,85.69000244140625,1502285400,85.97000122070312,85.23999786376953,85.73999786376953,2961000
190,84.23480224609375,84.55999755859375,1502371800,85.58000183105469,84.55000305175781,85.44000244140625,3755200
191,83.9658432006836,84.29000091552734,1502458200,84.86000061035156,83.97000122070312,84.76000213623047,3078600
192,85.14130401611328,85.47000122070312,1502717400,85.66999816894531,84.72000122070312,84.73999786376953,2874000
193,86.45623016357422,86.79000091552734,1502803800,86.97000122070312,85.87999725341797,85.98999786376953,3774100
194,87.05391693115234,87.38999938964844,1502890200,87.77999877929688,86.98999786376953,87.0,3379600
195,85.75891876220703,86.08999633789062,1502976600,87.62999725341797,86.05000305175781,87.33999633789062,3870400
196,85.05164337158203,85.37999725341797,1503063000,86.12999725341797,85.20999908447266,85.98999786376953,4271200
197,84.97196197509766,85.30000305175781,1503322200,85.63999938964844,84.94999694824219,85.44999694824219,2505100
198,84.97196197509766,85.30000305175781,1503408600,85.7300033569336,84.91000366210938,85.47000122070312,2155300
199,84.95203399658203,85.27999877929688,1503495000,85.51000213623047,84.69999694824219,84.70999908447266,1960400
200,85.03173065185547,85.36000061035156,1503581400,85.52999877929688,85.04000091552734,85.48999786376953,2057900
201,85.14130401611328,85.47000122070312,1503667800,85.95999908447266,85.41999816894531,85.5,2302100
202,85.08153533935547,85.41000366210938,1503927000,85.69000244140625,85.20999908447266,85.66000366210938,2105500
203,85.09149169921875,85.41999816894531,1504013400,85.51000213623047,84.4000015258789,84.75,2779400
204,85.36045837402344,85.69000244140625,1504099800,85.73999786376953,85.22000122070312,85.37999725341797,2131700
205,85.76888275146484,86.0999984741211,1504186200,86.27999877929688,85.69999694824219,86.0,3792300
206,85.80872344970703,86.13999938964844,1504272600,86.54000091552734,86.05000305175781,86.30999755859375,2262700
207,84.98191833496094,85.30999755859375,1504618200,85.91000366210938,84.68000030517578,85.72000122070312,3089800
208,84.90222930908203,85.2300033569336,1504704600,85.83999633789062,85.0,85.56999969482422,2823300
209,84.08538055419922,84.41000366210938,1504791000,85.5199966430664,84.08000183105469,85.2699966430664,2905400
210,83.92599487304688,84.25,1504877400,85.01000213623047,84.0199966430664,84.18000030517578,3462100
211,85.36045837402344,85.69000244140625,1505136600,86.12000274658203,84.97000122070312,84.97000122070312,3397500
212,86.21715545654297,86.55000305175781,1505223000,86.5999984741211,85.80999755859375,85.97000122070312,3333300
213,86.30680084228516,86.63999938964844,1505309400,86.7699966430664,86.38999938964844,86.41999816894531,2396500
214,85.85853576660156,86.19000244140625,1505395800,86.80000305175781,86.16000366210938,86.54000091552734,2764900
215,86.65545654296875,86.98999786376953,1505482200,86.98999786376953,86.06999969482422,86.5199966430664,7791600
216,87.53207397460938,87.87000274658203,1505741400,87.87000274658203,86.94999694824219,87.08000183105469,3395100
217,88.65773010253906,89.0,1505827800,89.2300033569336,87.87999725341797,87.97000122070312,4043800
218,88.08992004394531,88.43000030517578,1505914200,89.37999725341797,88.2699966430664,89.25,4251000
219,88.0799560546875,88.41999816894531,1506000600,88.80000305175781,88.04000091552734,88.44999694824219,2877800
220,88.0600357055664,88.4000015258789,1506087000,88.70999908447266,88.0999984741211,88.30000305175781,2770100
221,87.87076568603516,88.20999908447266,1506346200,88.63999938964844,87.83999633789062,88.27999877929688,2863100
222,88.34892272949219,88.69000244140625,1506432600,88.7699966430664,88.19999694824219,88.47000122070312,2197800
223,89.14584350585938,89.48999786376953,1506519000,89.73999786376953,89.02999877929688,89.68000030517578,2888900
224,89.79334259033203,90.13999938964844,1506605400,90.30999755859375,89.2300033569336,89.2300033569336,2458800
225,90.11211395263672,90.45999908447266,1506691800,90.7699966430664,89.93000030517578,90.04000091552734,2996300
226,90.19180297851562,90.54000091552734,1506951000,91.16999816894531,90.0999984741211,90.44000244140625,4466400
227,91.07838439941406,91.43000030517578,1507037400,91.63999938964844,90.58999633789062,90.58999633789062,2912300
228,90.66000366210938,91.01000213623047,1507123800,91.61000061035156,90.91000366210938,91.5999984741211,3091700
229,91.16000366210938,91.16000366210938,1507210200,91.62000274658203,90.7699966430664,90.95999908447266,2991000
230,91.55000305175781,91.55000305175781,1507296600,91.58999633789062,91.08999633789062,91.25,1891800
231,91.69000244140625,91.69000244140625,1507555800,91.95999908447266,91.5,91.58999633789062,1653700
232,91.88999938964844,91.88999938964844,1507642200,92.33999633789062,91.77999877929688,91.87999725341797,2247200
233,91.95999908447266,91.95999908447266,1507728600,92.6500015258789,91.80999755859375,91.86000061035156,3051400
234,91.61000061035156,91.61000061035156,1507815000,92.2300033569336,91.41999816894531,91.62999725341797,3279000
235,92.86000061035156,92.86000061035156,1507901400,92.91999816894531,91.26000213623047,91.5,3224200
236,91.95999908447266,91.95999908447266,1508160600,93.3499984741211,90.80999755859375,93.04000091552734,4294000
237,91.69000244140625,91.69000244140625,1508247000,92.0999984741211,91.58000183105469,91.94000244140625,2939600
238,92.08000183105469,92.08000183105469,1508333400,92.2699966430664,91.68000030517578,91.80000305175781,4720200
239,91.9000015258789,91.9000015258789,1508419800,92.94999694824219,90.04000091552734,90.4000015258789,6512100
240,92.08999633789062,92.08999633789062,1508506200,93.29000091552734,91.97000122070312,92.83999633789062,4442200
241,92.37999725341797,92.37999725341797,1508765400,93.08999633789062,92.22000122070312,92.22000122070312,2963100
242,93.86000061035156,93.86000061035156,1508851800,93.93000030517578,92.33000183105469,92.5999984741211,4481500
243,93.52999877929688,93.52999877929688,1508938200,94.23999786376953,93.2699966430664,94.0,4266100
244,95.69000244140625,95.69000244140625,1509024600,95.7300033569336,93.9800033569336,93.98999786376953,4136800
245,95.79000091552734,95.79000091552734,1509111000,96.0199966430664,95.02999877929688,95.44999694824219,3212200
246,95.06999969482422,95.06999969482422,1509370200,96.12000274658203,94.83999633789062,95.7300033569336,3096500
247,95.5199966430664,95.5199966430664,1509456600,95.61000061035156,94.5199966430664,94.9800033569336,3146400
248,95.79000091552734,95.79000091552734,1509543000,96.56999969482422,95.44000244140625,96.29000091552734,2320000
249,95.9800033569336,95.9800033569336,1509629400,96.23999786376953,95.38999938964844,96.0,3013300
250,96.43000030517578,96.43000030517578,1509715800,96.43000030517578,95.77999877929688,96.27999877929688,2089500
251,96.29000091552734,96.29000091552734,1509978600,96.7300033569336,95.93000030517578,96.3499984741211,1841000
